City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
walayita_sodo,7/2/2017,31.8,9.93,3.27,15.96,10.19,35.09,6.28,1.1,51.84,0.79,2.05,,192,Moderate
walayita_sodo,7/3/2017,17.36,30.52,10.96,20.82,16.04,29.15,7.87,1.54,42.29,0.77,2.03,,238,Poor
walayita_sodo,7/4/2017,19.4,112.27,12.8,23.11,19,32.37,4.04,1.86,33.37,1.07,2.26,,160,Moderate
walayita_sodo,7/5/2017,18.36,57.25,10.01,19.9,17.76,31.94,2.27,2.18,35.67,0.53,0.53,,83,Satisfactory
walayita_sodo,7/6/2017,17.26,42.66,6,13.18,13.25,32.42,0.42,1.77,,,0.31,,56,Satisfactory
walayita_sodo,7/7/2017,15.02,33.56,3.18,13.05,11.82,35.53,1.28,2.96,,,2.09,,141,Moderate
walayita_sodo,7/8/2017,,49.66,8.12,18.6,16.82,28.85,0.57,5.22,,,0.32,,43,Good
walayita_sodo,7/9/2017,,51.22,7.27,15.69,14.37,28.08,0.46,4.04,,,0.31,,65,Satisfactory
walayita_sodo,7/10/2017,8.98,27.9,3.12,8.98,9,25.57,0.38,2.23,,,0.34,,30,Good
walayita_sodo,7/11/2017,,51.32,3.64,13.36,10.15,24.14,0.53,3.13,,,0.27,,40,Good
walayita_sodo,7/12/2017,,41.88,3.17,11.15,8.45,17.58,1.51,3.46,,,9.14,,54,Satisfactory
walayita_sodo,7/13/2017,,40.21,3.27,7.84,5.83,14.47,0.55,1.94,,,,,41,Good
walayita_sodo,7/14/2017,,52.13,6.23,14.43,11.43,18.34,0.61,2.89,,,,,42,Good
walayita_sodo,7/15/2017,,39.43,9.54,23.36,17.74,15.33,1.48,2.96,,,38.52,,54,Satisfactory
walayita_sodo,7/16/2017,,33.87,13.06,33.33,25.12,,0.69,2.8,,,,,61,Satisfactory
walayita_sodo,7/17/2017,,42.24,10.92,20.74,17.38,12.73,0.74,1.84,,,0,,70,Satisfactory
walayita_sodo,7/18/2017,218.17,30.53,5.39,10.49,8.64,15.8,2.63,3.62,,,15.69,,62,Satisfactory
walayita_sodo,7/19/2017,55.51,25.62,4.49,10.06,10.14,18.58,5.8,2.87,,,19.31,,308,Very Poor
walayita_sodo,7/20/2017,25.56,29.45,5.78,12.58,10.7,14.64,0.46,4.45,31.06,2.88,5.47,,,
walayita_sodo,7/21/2017,26.7,21.82,30.59,56.7,44.21,11.35,0.48,2.77,,,,,,
walayita_sodo,7/22/2017,20.15,77.75,19.25,39.62,31.59,17.94,0.75,2.87,,,,,,
walayita_sodo,7/23/2017,,56.61,11.65,20.88,17.82,,0.51,2.31,,,,,82,Satisfactory
walayita_sodo,7/24/2017,12.42,,6.1,5.22,8.97,8.41,5.23,0.87,,,5.23,,,
walayita_sodo,7/25/2017,11.01,112.53,11.53,29.17,20.7,8.36,0.64,2.96,43.27,2.13,5.82,,,
walayita_sodo,7/26/2017,32.56,,4.66,4.44,7.48,10.29,1.01,1.39,,,1.01,,,
walayita_sodo,7/27/2017,22.79,,6.29,3,7.66,15.69,,4.7,,,,,36,Good
walayita_sodo,7/28/2017,17,97.59,10.12,10.29,12.98,15.8,0.91,1.58,,,,,36,Good
walayita_sodo,7/29/2017,22.19,46.72,11.37,16.14,15.42,10.82,0.53,1.06,,,,,55,Satisfactory
walayita_sodo,7/30/2017,8.74,62.96,9.58,10.3,11.75,13.48,0.47,1.28,,,,,58,Satisfactory
walayita_sodo,7/31/2017,18.9,138.45,24.37,30.71,28.43,21.24,0.83,1.86,,,,,37,Good
walayita_sodo,8/1/2017,17.54,69.17,39.37,30.36,20.54,2.09,0.58,2.44,,,,,72,Satisfactory
walayita_sodo,8/2/2017,20.06,95.02,6.15,9.27,10.25,0.15,0.69,1.53,,,,,33,Good
walayita_sodo,8/3/2017,19.91,77.41,8.17,18.42,14.77,0.68,0.63,1.63,,,,,53,Satisfactory
walayita_sodo,8/4/2017,14.66,51.42,6.68,17.36,13.59,0.33,0.45,1.52,,,,,64,Satisfactory
walayita_sodo,8/5/2017,,34.42,3.89,12.5,8.79,,0.61,2.85,,,,,,
walayita_sodo,8/6/2017,,,,,15.91,,0,,,,,,,
walayita_sodo,8/7/2017,,,,,10.86,,0,,,,0,,,
walayita_sodo,8/8/2017,,38.47,2.9,12.73,13.83,,0.01,3.96,,,0,,,
walayita_sodo,8/9/2017,,38.09,2.87,10.08,13.08,,0.05,4.63,,,0,,,
walayita_sodo,8/10/2017,,,,,10.95,,0,,,0,0,,,
walayita_sodo,8/11/2017,31.42,60.6,4.21,14.68,7.77,40.48,1.37,2.3,32.72,0.43,0.93,,,
walayita_sodo,8/12/2017,25.09,,5.21,8.97,6.48,40.88,45.96,1.24,16.55,1.44,4.18,,46,Good
walayita_sodo,8/13/2017,21.94,,5.07,8.83,7.15,40.67,47.93,1.37,18.87,1.29,1.75,,37,Good
walayita_sodo,8/14/2017,21.57,97.04,5.63,14.87,7.1,40.59,3.59,1.75,19.82,4.29,2.84,,38,Good
walayita_sodo,8/15/2017,14.38,61.19,4.9,12.56,6.76,40.86,3.34,2.31,21.54,,1.08,,49,Good
walayita_sodo,8/16/2017,101.09,55.19,5.23,12.41,7.33,40.69,0.56,3.03,20.49,,,,71,Satisfactory
walayita_sodo,8/17/2017,33.05,83.6,6.58,16.2,5.75,40.91,1.59,2.63,20.28,,,,229,Poor
walayita_sodo,8/18/2017,39.14,63.13,4.93,15.46,4.7,40.66,0.52,2.72,21.74,,,,68,Satisfactory
walayita_sodo,8/19/2017,41.43,18.46,5.95,18.34,1.75,40.69,0.47,2.87,26.26,,4.08,,64,Satisfactory
walayita_sodo,8/20/2017,100.39,13.98,5.88,21.01,1.98,40.31,0.49,3.66,26.14,,,,62,Satisfactory
walayita_sodo,8/21/2017,56.45,11.73,4.82,17.24,3.35,40.82,0.41,2.72,28.1,,,,66,Satisfactory
walayita_sodo,8/22/2017,35.4,29.35,4.85,15.82,2.91,40.19,0.22,2.88,22.79,,,,45,Good
walayita_sodo,8/23/2017,43.43,77.31,4.74,16.31,3.97,40.51,0.38,3.06,25.25,,,,66,Satisfactory
walayita_sodo,8/24/2017,34.99,73.18,4.35,17.43,2.31,40.31,0.41,3.13,23.74,,,,71,Satisfactory
walayita_sodo,8/25/2017,15.02,62.79,3.54,18.74,0.59,41.23,0.59,4.94,26.6,,,,75,Satisfactory
walayita_sodo,8/26/2017,29.31,51.59,4.63,23.2,0.47,40.74,0.39,3.39,25.06,,,,62,Satisfactory
walayita_sodo,8/27/2017,19.65,66.91,4.85,22.46,2.32,40.27,0.55,3.66,25.17,,4.16,,77,Satisfactory
walayita_sodo,8/28/2017,6.82,58.75,49.24,42.15,2.75,39.99,0.31,4.72,34.16,,,,48,Good
walayita_sodo,8/29/2017,27.16,59.6,4.61,20.93,4.15,40.64,0.77,4.62,28.48,1.94,26.35,,47,Good
walayita_sodo,8/30/2017,27.9,33.7,5.05,20.47,5.14,40.42,0.38,3.08,21.22,,,,57,Satisfactory
walayita_sodo,8/31/2017,35.17,51.69,3.61,19.08,2.06,40.41,0.42,3.7,20.34,10.7,68.02,,49,Good
walayita_sodo,9/1/2017,37.57,46.28,4.82,22.32,2.61,40.49,0.48,3.72,21.4,,4.53,,57,Satisfactory
walayita_sodo,9/2/2017,23.25,72.41,4.13,21.96,0.67,40.36,0.48,4.45,22.36,,,,74,Satisfactory
walayita_sodo,9/3/2017,31.08,74.7,4.38,19.42,4.38,40.4,0.51,2.9,24.83,,,,68,Satisfactory
walayita_sodo,9/4/2017,37.35,59.38,3.16,20.08,1.91,40.42,0.38,2.33,22.29,,,,71,Satisfactory
walayita_sodo,9/5/2017,22.49,51.96,2.72,25.1,1.07,40.48,0.3,2.78,23.62,,,,55,Satisfactory
walayita_sodo,9/6/2017,37.14,64.32,4.29,32.8,2.76,40.36,0.43,2.93,22.96,,1.3,,59,Satisfactory
walayita_sodo,9/7/2017,28.89,53.47,3.55,40.9,4.13,40.83,0.53,2.85,24.81,,,,60,Satisfactory
walayita_sodo,9/8/2017,28.25,65.4,12.9,59.8,2.51,40.73,0.5,2.61,29.82,,,,55,Satisfactory
walayita_sodo,9/9/2017,,55.92,8.49,40.18,0,,0.4,3.09,22.77,0.9,0.57,,68,Satisfactory
walayita_sodo,9/10/2017,43.95,68.24,4.78,19.99,1.38,104.81,0.57,3.55,28.99,0.95,2.47,,84,Satisfactory
walayita_sodo,9/11/2017,24.72,57.37,4.12,21.18,0,43.84,0.36,3.77,22.02,0.47,0.26,,64,Satisfactory
walayita_sodo,9/12/2017,,62.86,5.69,16.07,0,,0.36,5.42,31.99,0.99,0.36,,60,Satisfactory
walayita_sodo,9/13/2017,23.04,48.92,5.23,12.98,1.43,43.25,0.41,9.3,44.94,0.77,0.17,,60,Satisfactory
walayita_sodo,9/14/2017,13.59,45.66,3.62,21.47,2.35,43.42,0.52,2.96,36.66,0.59,0.26,,60,Satisfactory
walayita_sodo,9/15/2017,11.1,41.09,8.1,29.29,18.5,39.83,0.97,3.76,39.12,0.56,6.38,,74,Satisfactory
walayita_sodo,9/16/2017,32.23,57.94,10.28,32.53,65.31,13.14,0.89,7.68,22.05,0.34,2.14,,66,Satisfactory
walayita_sodo,9/17/2017,41.01,79.93,8.32,25.42,5.5,5.14,0.8,4.59,36.26,0.67,0.27,,70,Satisfactory
walayita_sodo,9/18/2017,30.9,80.19,7.57,33.55,0,,0.51,4.13,16.27,0.81,0.35,,78,Satisfactory
walayita_sodo,9/19/2017,26.31,49.89,4.44,30,12.86,24.8,0.25,3.38,19.1,0.82,0.36,,58,Satisfactory
walayita_sodo,9/20/2017,32.98,44.55,4.23,26.31,12.71,30.77,0.2,4.3,16.09,0.81,0.35,,47,Good
walayita_sodo,9/21/2017,43.4,33.79,4.89,26.08,8.49,55.78,0.38,5.07,17.18,1,0.39,,40,Good
walayita_sodo,9/22/2017,32.46,52.66,4.99,23.58,11.01,35.92,0.52,4.53,22.04,1.96,4.97,,58,Satisfactory
walayita_sodo,9/23/2017,26.6,103.69,6.32,21.48,8.74,120.07,0.46,5.37,16.37,5.2,1.46,,76,Satisfactory
walayita_sodo,9/24/2017,39.41,102.24,7.88,29,10.48,84.68,0.52,3.87,10.98,0.5,2.27,,102,Moderate
walayita_sodo,9/25/2017,10.22,131.33,5.23,33.14,0,,0.43,4.44,10.45,0.44,1.5,,84,Satisfactory
walayita_sodo,9/26/2017,16.88,116.82,4.73,33.42,2.93,49.59,0.71,4.02,13.28,0.66,3.4,,90,Satisfactory
walayita_sodo,9/27/2017,17.1,105.03,4.98,30.5,0,,0.64,4.07,14.12,0.68,2.88,,85,Satisfactory
walayita_sodo,9/28/2017,46.14,95.12,5.1,26.83,18.81,28.28,1.08,5.66,14.51,0.89,4.03,,83,Satisfactory
walayita_sodo,9/29/2017,55.24,71,5.51,26.2,25.54,36.38,1.13,4.08,15.05,0.66,2.89,,114,Moderate
walayita_sodo,9/30/2017,75.42,121.03,3.75,17.34,6.51,55.12,0.46,4.5,31.09,0.4,1.68,,150,Moderate
walayita_sodo,10/1/2017,65.16,100.91,8.31,22.49,4.41,55.14,0.51,4.53,,,,,124,Moderate
walayita_sodo,10/2/2017,,102.73,14.91,30.02,0,,0.61,4.77,,,,,104,Moderate
walayita_sodo,10/3/2017,,122.73,12.34,29.19,0,,0.51,4.42,,,,,114,Moderate
walayita_sodo,10/4/2017,70.57,112.72,7.54,24.24,6.39,55.41,0.49,4.57,,,,,111,Moderate
walayita_sodo,10/5/2017,69.14,94.23,10.26,20.54,4.73,56.1,1.45,8.5,,,8.39,,101,Moderate
walayita_sodo,10/6/2017,54.75,81.36,8.6,20.33,7.29,55.42,0.55,10.84,,,,,89,Satisfactory
walayita_sodo,10/7/2017,41.7,139.73,11.37,24.67,5.86,55.17,0.73,4.57,,,,,103,Moderate
walayita_sodo,10/8/2017,27.31,91.1,10.57,25.65,5.49,38.9,0.56,4.59,23,0.33,1.18,,91,Satisfactory
walayita_sodo,10/9/2017,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,,83,Satisfactory
walayita_sodo,10/10/2017,18.96,72.83,6.87,26.66,4.02,15.09,0.85,4.12,14.68,0.32,0.97,,129,Moderate
walayita_sodo,10/11/2017,14.61,70.21,6.43,24.16,5.29,15.11,0.73,3.97,15.67,0.36,1.42,,78,Satisfactory
walayita_sodo,10/12/2017,21.3,74.85,9.64,28,4.89,15.12,1.08,4.5,15.17,0.6,2.55,,75,Satisfactory
walayita_sodo,10/13/2017,25.15,66.38,14.37,31.42,4.02,15.12,1.97,3.65,12.04,0.38,1.37,,141,Moderate
walayita_sodo,10/14/2017,24.23,,9,25.35,6.19,15.13,0.51,4.65,13.14,,1.12,,69,Satisfactory
walayita_sodo,10/15/2017,35.18,154.1,18.71,39.16,3.44,15.02,0.2,4.22,21.95,,1.05,,58,Satisfactory
walayita_sodo,10/16/2017,32.41,155.04,20.35,47.09,0,,0,7.07,23.11,,,,73,Satisfactory
walayita_sodo,10/17/2017,56.36,182.16,16.27,38.07,6.79,14.45,0.52,6.24,4.68,,1.07,,85,Satisfactory
walayita_sodo,10/18/2017,53.43,180.64,15.26,33.94,7.55,14.91,0.73,7.21,,,1.16,,183,Moderate
walayita_sodo,10/19/2017,44.05,191.47,17.12,35.85,0,,0,6.02,41.74,1.57,4.94,,85,Satisfactory
walayita_sodo,10/20/2017,62.36,181.92,16.5,38.24,3.31,15.14,0.37,6.46,23.58,2.63,3.25,,75,Satisfactory
walayita_sodo,10/21/2017,62.74,191.9,16.25,35.42,9.55,19.99,1.12,8.07,23.86,2.87,0.91,,132,Moderate
walayita_sodo,10/22/2017,97.17,195.61,15.42,33.75,9.13,39.56,0.75,10.52,10.54,3.28,0.54,,176,Moderate
walayita_sodo,10/23/2017,67.85,184.81,17.7,38.05,8.52,24.4,1.2,7.36,31.08,3.12,1.78,,184,Moderate
walayita_sodo,10/24/2017,58.78,179.79,17.97,41.96,6.73,23.24,1.18,9.87,22.16,1.38,2,,127,Moderate
walayita_sodo,10/25/2017,80.99,224.1,14.17,36.1,11.88,33.13,1.64,8.46,22.28,1.25,2.84,,163,Moderate
walayita_sodo,10/26/2017,68.17,116.92,8.27,44.78,18.86,40.67,1.16,4.9,25.13,1.07,1.84,,164,Moderate
walayita_sodo,10/27/2017,59.61,137.68,8.04,46.57,16.72,37.52,0.83,4.28,29.54,1.01,1.44,,132,Moderate
walayita_sodo,10/28/2017,62.38,123.91,12.29,46.43,15.06,34.9,0.8,9.04,44.86,0.65,1.39,,116,Moderate
walayita_sodo,10/29/2017,78.74,130.99,10.07,44.4,13.2,35.3,3.1,4.31,45.04,1.07,1.94,,174,Moderate
walayita_sodo,10/30/2017,60.79,130.15,9.82,38.53,10.08,41.04,2.97,3.75,23.8,1.77,4.15,,188,Moderate
walayita_sodo,10/31/2017,36.92,95.71,13.39,34.8,6.17,38.42,0.55,4.92,21.69,0.47,1.31,,88,Satisfactory
walayita_sodo,11/1/2017,21.2,,3.94,30.89,4.5,37.58,0.28,5.34,16.2,0.47,1.38,,51,Satisfactory
walayita_sodo,11/2/2017,31.26,142.2,16.42,39.54,3.64,36.28,0.42,3.29,26.39,0.93,2.07,,57,Satisfactory
walayita_sodo,11/3/2017,34.79,111.6,22.62,41.17,7.45,37.76,1.37,2.49,25.26,0.69,3.73,,82,Satisfactory
walayita_sodo,11/4/2017,55.92,118.8,12.26,37.52,14.38,36.05,0.85,4.84,30.68,1.81,3.24,,88,Satisfactory
walayita_sodo,11/5/2017,55.03,117.02,8.25,29.98,0,28.78,1.16,4.69,34.67,2.3,3.01,,111,Moderate
walayita_sodo,11/6/2017,41.23,69.46,2.8,27.4,0,27.28,0.7,3.85,37.6,1.9,2.37,,90,Satisfactory
walayita_sodo,11/7/2017,43.91,100.27,3.56,31.23,0,29.92,0.83,2.83,36.94,1.63,2.44,,78,Satisfactory
walayita_sodo,11/8/2017,52.08,109.02,8.9,32.63,6.48,29.57,0.83,6.29,37.14,1.28,2,,94,Satisfactory
walayita_sodo,11/9/2017,46.94,120.41,7.62,28.38,0,28.86,0.62,5.16,46.92,1.16,2.21,,95,Satisfactory
walayita_sodo,11/10/2017,49.03,130.54,8.22,30.8,0,27.67,0.76,6.34,62.56,1.44,2.65,,112,Moderate
walayita_sodo,11/11/2017,57.78,150.94,10.46,41.03,0,29.6,0.73,7.64,71.14,1.39,2.11,,124,Moderate
walayita_sodo,11/12/2017,52.72,127.44,7.61,37.57,0,30.49,0.72,8.28,77.53,1.02,1.64,,122,Moderate
walayita_sodo,11/13/2017,38.42,121.18,10.83,38.81,0,39.82,0.63,4.93,57.77,0.75,1.49,,99,Satisfactory
walayita_sodo,11/14/2017,29.96,82.83,10.55,36.67,0,31.52,0.37,5.26,14.2,0.62,1.54,,44,Good
walayita_sodo,11/15/2017,27.64,56.85,7.72,25.66,0,14.03,0.91,5.02,15.65,0.79,1.91,,38,Good
walayita_sodo,11/16/2017,35.8,130.25,10.26,25.46,0,24.15,1.9,5.08,22.33,0.78,4.12,,102,Moderate
walayita_sodo,11/17/2017,40.13,133.97,11.92,34.52,0,34.63,0.99,2.97,48.83,0.67,1.26,,189,Moderate
walayita_sodo,11/18/2017,43.6,135.71,8.35,30.86,0,24.55,0.57,2.5,56.67,0.8,1.74,,101,Moderate
walayita_sodo,11/19/2017,48.93,,3.22,26.23,0,24.89,0.62,2.78,45.24,1.11,2.47,,86,Satisfactory
walayita_sodo,11/20/2017,42.21,,4.16,38.1,0,,0.46,2.34,49.29,1.09,2.2,,95,Satisfactory
walayita_sodo,11/21/2017,102.01,182.79,14.76,44.31,0,31.02,0.69,3.9,44.48,1.09,1.9,,120,Moderate
walayita_sodo,11/22/2017,91.6,141.03,9.41,31.76,0,39.39,3,7.56,16.37,1.97,2.56,,101,Moderate
walayita_sodo,11/23/2017,47.76,173.09,10.82,39.92,0,39.88,2.6,6.66,33.28,3.07,7.77,,335,Very Poor
walayita_sodo,11/24/2017,86.62,152.15,9.06,32.55,0,19.16,1.05,4.88,46.95,6.35,6.71,,140,Moderate
walayita_sodo,11/25/2017,46.12,158.04,12.75,33.94,0,17.7,1.22,4.01,43.76,5.39,2.86,,133,Moderate
walayita_sodo,11/26/2017,46.87,164.12,14.9,36.46,0,17.32,0.89,3.63,38.04,7.38,3.73,,113,Moderate
walayita_sodo,11/27/2017,53.71,171.52,17.18,37.49,0,17.2,0.85,3.52,35.33,8.44,3.73,,117,Moderate
walayita_sodo,11/28/2017,49.9,176.99,15.78,38.97,0,27.25,0.67,6.79,26.27,8.92,5.41,,124,Moderate
walayita_sodo,11/29/2017,59.3,194.37,11.64,37.55,0,27.55,0.81,11.63,31.34,11.69,4.73,,120,Moderate
walayita_sodo,11/30/2017,49.69,170.26,9.74,31.49,0,26.58,1.88,5.34,28.52,8.45,4.38,,160,Moderate
walayita_sodo,12/1/2017,45.84,137.86,12.77,26.72,0,27.97,0.87,4.93,39.83,6.72,3.94,,114,Moderate
walayita_sodo,12/2/2017,22.14,78.55,10.95,26.06,0,30,0.72,3.55,20.83,3.61,9.26,,103,Moderate
walayita_sodo,12/3/2017,18.3,102.86,14.52,30.35,0,37.49,0.82,4.06,11.42,2.54,2.86,,67,Satisfactory
walayita_sodo,12/4/2017,24.44,136.05,10.4,23.2,0,28.44,1.66,3.15,8.61,2.4,3.85,,125,Moderate
walayita_sodo,12/5/2017,23.63,124.78,14.4,30.2,0,29.23,2.95,4.43,9.8,2.5,7.48,,209,Poor
walayita_sodo,12/6/2017,36.97,155.51,14.79,44.45,0,27.6,1.7,3,15.37,3.56,5.03,,200,Moderate
walayita_sodo,12/7/2017,40.72,132.73,14.55,44.74,0,26.04,0.65,3.63,20.32,4.71,2.45,,101,Moderate
walayita_sodo,12/8/2017,32.59,128.54,15.8,43.67,0,26.6,0.69,5.58,16.42,3.78,2.55,,85,Satisfactory
walayita_sodo,12/9/2017,44.96,135,10.65,40.56,0,24.42,1.19,6.68,13.5,3.79,4.98,,163,Moderate
walayita_sodo,12/10/2017,30.37,124.8,7.35,37.24,0,24,0.46,3.47,6.73,5.57,5.58,,75,Satisfactory
walayita_sodo,12/11/2017,24.98,138.06,10.07,42.15,0,32.37,1.76,8.15,8.43,4.45,4.65,,132,Moderate
walayita_sodo,12/12/2017,42.19,131.75,4.07,25.22,0,28.36,1.46,6.85,22.58,1.85,1.74,,119,Moderate
walayita_sodo,12/13/2017,204.25,,1.55,22.25,0,37.1,0.97,7.88,18.31,1.23,2.05,,342,Very Poor
walayita_sodo,12/14/2017,30.72,180.88,8.36,23.41,0,25.14,0.54,2.62,22.5,1.8,2.04,,104,Moderate
walayita_sodo,12/15/2017,28.47,142.64,14.16,37.05,0,27.42,1.15,3.72,12.13,1.86,3.39,,93,Satisfactory
walayita_sodo,12/16/2017,34.57,137.45,14.64,37.38,0,36.2,1.39,4.25,7.08,2.58,3.04,,134,Moderate
walayita_sodo,12/17/2017,36.97,143.58,8.67,38.93,0,23.44,1.63,4.35,13.37,2.78,5.85,,103,Moderate
walayita_sodo,12/18/2017,35.21,130.91,7.48,40.15,0,28.81,0.79,4.81,26.23,2.87,5.5,,90,Satisfactory
walayita_sodo,12/19/2017,37.8,144.73,8.19,40.9,0,20.01,0.73,4.27,25.9,2.82,5.5,,97,Satisfactory
walayita_sodo,12/20/2017,19.09,121.19,6.35,35.67,0,18.42,0.71,3.75,18.88,2.96,4.76,,93,Satisfactory
walayita_sodo,12/21/2017,19.68,99.9,6.17,24.18,0,16.41,0.46,4.19,16.53,3.26,4.52,,74,Satisfactory
walayita_sodo,12/22/2017,39.64,176.96,7.26,30.67,0,17.54,0.28,4.74,28.61,4.78,7.43,,75,Satisfactory
walayita_sodo,12/23/2017,43.67,150.64,15.23,72.51,0,17.39,0.74,7.81,37.75,9.07,13.98,,100,Satisfactory
walayita_sodo,12/24/2017,57.79,141.76,14.19,79.24,0,18.3,0.62,7.79,11.26,7.52,5.94,,112,Moderate
walayita_sodo,12/25/2017,39.11,145.35,5.4,46.39,0,17.31,0.71,4.93,52.62,3.93,3.64,,114,Moderate
walayita_sodo,8/5/2019,15.08,29.63,9.97,18.83,22.65,11.23,0.65,4.26,17.14,0.45,1.54,,53,Satisfactory
walayita_sodo,8/6/2019,14.76,30.58,10.3,20.9,24.66,11.72,0.71,4.38,18.42,0.47,1.36,,48,Good
walayita_sodo,8/7/2019,14.94,32.65,10.1,20.29,25.36,12.83,0.78,4.52,14.32,0.45,1.43,,57,Satisfactory
walayita_sodo,8/8/2019,14.31,27.28,9.42,19.56,22.47,12.92,0.67,4.1,14.25,0.72,2.23,,53,Satisfactory
walayita_sodo,8/9/2019,15.53,30.16,9.06,21.17,23.29,12.13,0.71,3.44,17.32,0.33,0.93,,55,Satisfactory
walayita_sodo,8/10/2019,13.63,38.48,8.61,22.07,24.99,12.32,0.72,3.53,18.47,0.33,1.21,,49,Good
walayita_sodo,8/11/2019,12.95,38.27,8.35,19.08,21.33,11.74,0.61,3.57,17.76,0.44,1.28,,50,Good
walayita_sodo,8/12/2019,18.62,46.51,12.49,21.34,26.78,14.07,0.78,4.06,17.11,0.76,2.22,,52,Satisfactory
walayita_sodo,8/13/2019,22.1,46.9,12.63,24.49,28.97,14.28,0.93,4.13,18.88,0.48,2.17,,68,Satisfactory
walayita_sodo,8/14/2019,26.64,46.08,10.13,22.95,25.42,14.27,0.81,3.5,22.74,0.36,1.54,,70,Satisfactory
walayita_sodo,8/15/2019,15.63,38.14,8.64,20.93,21.81,13.18,0.69,2.97,22.46,0.35,1.6,,59,Satisfactory
walayita_sodo,8/16/2019,18.63,34.85,8.64,20.7,24.55,13.51,0.76,3.49,16.92,0.47,1.94,,51,Satisfactory
walayita_sodo,8/17/2019,20.79,52,10.77,24.71,28.58,14.78,0.9,3.7,16.32,0.66,2.03,,61,Satisfactory
walayita_sodo,8/18/2019,23.25,47.66,12.4,26.34,29.87,16.35,0.85,3.66,14.77,0.76,2.04,,67,Satisfactory
walayita_sodo,8/19/2019,20.73,49.59,12.5,27.88,31.49,16.63,0.88,3.85,17.67,0.52,2.37,,65,Satisfactory
walayita_sodo,8/20/2019,18.28,48.73,9.79,24,28.57,14.41,0.98,3.8,15.63,0.68,2.63,,74,Satisfactory
walayita_sodo,8/21/2019,17.04,45.86,12.94,20.38,27.03,12.61,1.06,4.86,17.45,0.48,1.87,,73,Satisfactory
walayita_sodo,8/22/2019,17.3,57.03,9.03,18.74,23.82,12.29,0.83,4.84,16.68,0.49,1.87,,68,Satisfactory
walayita_sodo,8/23/2019,15.08,44.78,7.84,18.23,22.24,12.69,0.85,4.64,18.5,0.67,1.93,,65,Satisfactory
walayita_sodo,8/24/2019,15.29,63.42,8.07,19.16,23.84,12.39,0.77,4.8,18.52,1.24,1.65,,57,Satisfactory
walayita_sodo,8/25/2019,14.98,55.99,5.28,15.48,18.18,11.29,0.58,5.48,20.37,1.55,1.43,,68,Satisfactory
walayita_sodo,8/26/2019,14.14,49.29,5.95,17.29,19.29,10.86,0.72,5.42,22.91,1.41,2.42,,63,Satisfactory
walayita_sodo,8/27/2019,11.42,47,7.18,19.78,23.79,12.1,0.71,7.1,23.6,1.66,2.14,,61,Satisfactory
walayita_sodo,8/28/2019,15.3,42.17,6.49,21.27,22.89,11.62,0.63,5.11,22.94,0.9,2.15,,52,Satisfactory
walayita_sodo,8/29/2019,17.22,44.99,5.15,18.4,19.69,11.37,0.64,5.43,22.19,1.16,1.98,,49,Good
walayita_sodo,8/30/2019,15.01,50.6,5.76,17.69,19.78,10.31,0.71,5.01,22.84,1.12,1.61,,53,Satisfactory
walayita_sodo,8/31/2019,20.82,65.26,7.24,19.48,22.6,10.46,0.79,4.89,21.78,0.9,1.53,,63,Satisfactory
walayita_sodo,9/1/2019,17.64,47.85,5.73,15.11,17.09,8.94,0.67,5.24,21.03,0.65,1.22,,61,Satisfactory
walayita_sodo,9/2/2019,10.98,27.78,3.7,12.39,12.58,8.81,0.64,5.3,21.01,0.52,1.05,,48,Good
walayita_sodo,9/3/2019,11.18,32.65,6.38,15.56,17.74,9.5,0.73,5.21,20.36,0.52,2.49,,51,Satisfactory
walayita_sodo,9/4/2019,13.01,40.46,7.04,16.9,19.57,9.34,0.72,5.33,19.94,0.62,1.59,,51,Satisfactory
walayita_sodo,9/5/2019,13.84,42.24,7.56,16.5,20.44,8.86,0.79,5.18,18.43,1.19,3.76,,56,Satisfactory
walayita_sodo,9/6/2019,15.34,44.08,8.05,16.14,20.57,9.22,0.88,5.36,17.88,0.82,2.71,,64,Satisfactory
walayita_sodo,9/7/2019,20.16,45.38,7.3,15.83,18.87,8.43,0.79,6.09,16.27,0.62,1.65,,63,Satisfactory
walayita_sodo,9/8/2019,12.63,45.47,6,12.36,15.67,7.49,0.79,6.15,17.38,0.67,1.27,,62,Satisfactory
walayita_sodo,9/9/2019,15.92,49.54,6.98,13.9,17.26,8.79,0.78,5.78,18.74,1.25,1.7,,63,Satisfactory
walayita_sodo,9/10/2019,20.67,58.85,5.4,12.3,13.55,10.59,0.73,5.49,22.64,1.45,1.91,,67,Satisfactory
walayita_sodo,9/11/2019,19.51,60.37,6.57,14.46,16.19,9.56,0.72,5.11,23.25,0.88,1.57,,62,Satisfactory
walayita_sodo,9/12/2019,20.53,57.11,9.86,24.3,25.64,12.42,0.8,5.18,24.32,0.41,1.41,,68,Satisfactory
walayita_sodo,9/13/2019,21.84,60.43,10.46,23.38,24.74,11.91,0.86,4.94,25.03,0.67,1.7,,67,Satisfactory
walayita_sodo,9/14/2019,22.29,56.94,6.61,21.87,20.68,10.94,0.76,5.58,27.33,0.77,1.3,,70,Satisfactory
